,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
6,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
7,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
8,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,See_Museum Pass,,"(41.006381, 28.9758715)",wikivoyage,red
0,Istanbul/Sultanahmet-Old_City#Hamams|Sultanahmet,0.0,0.0,,,Do,'''Hamam''' &ndash; Istanbul/Sultanahmet-Old_City#Hamams|Sultanahmet has many historical hamams. Some are very extravagant and cater mainly to tourists.,"(0, 0)",wikivoyage,red
1,--,41.006381,28.9758715,,,Do,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Learn,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Learn,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Learn,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Learn,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Learn,,"(41.006381, 28.9758715)",wikivoyage,red
0,Tel:+90 212 531 01 41|+90 212 531 01 41,0.0,0.0,,,Learn,"'''İsmek''' Tel:+90 212 531 01 41|+90 212 531 01 41 İskenderpaşa Mahallesi, Ahmediye Caddesi, Hacı Salih Efendi Sokak, 6 Fatih.","(0, 0)",wikivoyage,red
1,,41.006381,28.9758715,,,Learn,"'''[http://tarihvakfi.org.tr/ Tarih Vakfı]{{Dead link|date=March 2025 |bot=InternetArchiveBot }}''' Tel:+90 212 522 02 02|+90 212 522 02 02 Zindankapı Değirmen Sokak, 15 Eminönü.","(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Learn_Turkish,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Learn_Turkish,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Learn_Turkish,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Learn_Turkish,,"(41.006381, 28.9758715)",wikivoyage,red
0,Tel:+90 212 531 01 41|+90 212 531 01 41,0.0,0.0,,,Learn_Ottoman Turkish,"'''İsmek''' Tel:+90 212 531 01 41|+90 212 531 01 41 İskenderpaşa Mahallesi, Ahmediye Caddesi, Hacı Salih Efendi Sokak, 6 Fatih.","(0, 0)",wikivoyage,red
1,,41.006381,28.9758715,,,Learn_Ottoman Turkish,"'''[http://tarihvakfi.org.tr/ Tarih Vakfı]{{Dead link|date=March 2025 |bot=InternetArchiveBot }}''' Tel:+90 212 522 02 02|+90 212 522 02 02 Zindankapı Değirmen Sokak, 15 Eminönü.","(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Buy,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Buy,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Buy,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Buy,,"(41.006381, 28.9758715)",wikivoyage,red
4,bargaining,0.0,0.0,,,Buy,"'''Rugs and kilims''' &ndash; Can be a good buy while in the city. Most rug-specialized stores in the city, though, are aimed at tourist trade, so pick up basics of bargaining to avoid being ripped off at these stores. They are mostly located around Istanbul/Sultanahmet-Old City|Sultanahmet.","(0, 0)",wikivoyage,red
5,--,41.006381,28.9758715,,,Buy,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Buy_Shopping,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Buy_Shopping,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Buy_Shopping,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Buy_Shopping,,"(41.006381, 28.9758715)",wikivoyage,red
4,bargaining,0.0,0.0,,,Buy_Shopping,"'''Rugs and kilims''' &ndash; Can be a good buy while in the city. Most rug-specialized stores in the city, though, are aimed at tourist trade, so pick up basics of bargaining to avoid being ripped off at these stores. They are mostly located around Istanbul/Sultanahmet-Old City|Sultanahmet.","(0, 0)",wikivoyage,red
5,--,41.006381,28.9758715,,,Buy_Shopping,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Buy_Shopping_What,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Buy_Shopping_What,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Buy_Shopping_What,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Buy_Shopping_What,,"(41.006381, 28.9758715)",wikivoyage,red
4,bargaining,0.0,0.0,,,Buy_Shopping_What,"'''Rugs and kilims''' &ndash; Can be a good buy while in the city. Most rug-specialized stores in the city, though, are aimed at tourist trade, so pick up basics of bargaining to avoid being ripped off at these stores. They are mostly located around Istanbul/Sultanahmet-Old City|Sultanahmet.","(0, 0)",wikivoyage,red
5,--,41.006381,28.9758715,,,Buy_Shopping_What,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
7,Istanbul/European Bosphorus|Ortaköy,0.0,0.0,,,Eat,"'''Kumpir:''' It consists of a baked potato with various fillings such as grated cheese, mayonnaise, ketchup, pickles, sliced red cabbage, sweetcorn, sausage slices, carrots, mushrooms, and Russian salad among others, any of which can be added to or omitted from the mix. While ''kumpir'' can be had at many cafes throughout the city, it is best had from one of the cafes in Istanbul/European Bosphorus|Ortaköy, which have a long tradition of preparing ''kumpir'' and offer really filling and tasty ones.","(0, 0)",wikivoyage,red
8,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
10,--,41.006381,28.9758715,,,Eat,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
5,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
6,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
7,Istanbul/European Bosphorus|Ortaköy,0.0,0.0,,,Eat_Snacks,"'''Kumpir:''' It consists of a baked potato with various fillings such as grated cheese, mayonnaise, ketchup, pickles, sliced red cabbage, sweetcorn, sausage slices, carrots, mushrooms, and Russian salad among others, any of which can be added to or omitted from the mix. While ''kumpir'' can be had at many cafes throughout the city, it is best had from one of the cafes in Istanbul/European Bosphorus|Ortaköy, which have a long tradition of preparing ''kumpir'' and offer really filling and tasty ones.","(0, 0)",wikivoyage,red
8,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
9,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
10,--,41.006381,28.9758715,,,Eat_Snacks,,"(41.006381, 28.9758715)",wikivoyage,red
0,Istanbul/European Bosphorus|Bebek,0.0,0.0,,,Drink,"'''Istanbul/European Bosphorus|Bebek''' is a small town on the European Bosphorus, 10 km north of downtown, with fancy restaurants and bars. Great place to have a walk on the seaside after a nice dinner.","(0, 0)",wikivoyage,red
1,Istanbul/Asian Side |Bağdat Caddesi,0.0,0.0,,,Drink,"'''Istanbul/Asian Side |Bağdat Caddesi''' is a very long avenue full of good restaurants, boutiques and high-end stores on the south Anatolia side of Istanbul.","(0, 0)",wikivoyage,red
2,Istanbul/Galata|Beyoğlu,41.0254422,28.9741861,,,Drink,"'''Istanbul/Galata|Beyoğlu''' has lively night life, with cafes and bars with live music.","(41.0254422, 28.9741861)",wikivoyage,red
3,Istanbul/Kadikoy|Kadıköy,40.9807198,29.0787763,,,Drink,"'''Istanbul/Kadikoy|Kadıköy''' also has a compact nightlife scene, serving mostly locals of this part of the city. It's easy-going, with local pubs and wine houses.","(40.9807198, 29.0787763)",wikivoyage,red
4,Karaköy,41.0234354,28.9772166,,,Drink,"'''Karaköy''' is the rising star of the city, with its underground parties with views over the Marmara Sea.","(41.0234354, 28.9772166)",wikivoyage,red
5,Istanbul/New City|Nişantaşı,0.0,0.0,,,Drink,"'''Istanbul/New City|Nişantaşı''' is the place for young entrepreneurs and artists, but prices are higher than in Taksim.","(0, 0)",wikivoyage,red
0,Istanbul/New City|Harbiye,0.0,0.0,,,Sleep,"'''Istanbul/New City|Harbiye''' is a popular place to stay; it's close to the main centre of the new city on the European side, and contains a variety of international standard apartments, hotels, and moderate hotels for budget travelers. Nişantaşı and Taksim are quite close so you can stay in Harbiye and benefit from all activities in those areas.","(0, 0)",wikivoyage,red
1,Istanbul/Galata|Taksim,0.0,0.0,,,Sleep,"'''Istanbul/Galata|Taksim''' is the main centre of the city on the European side. Locals and tourists go to Taksim for shopping and entertainment, and it has moderate hotels for budget travelers. There are also hostels in this area.","(0, 0)",wikivoyage,red
2,Istanbul/Sultanahmet-Old City|Sultanahmet,0.0,0.0,,,Sleep,"'''Istanbul/Sultanahmet-Old City|Sultanahmet''' the main centre for the old city on the European side. It has a selection of quality, reasonably priced hotels, many with terraces overlooking the Golden Horn, or with views of the Marmara Sea and the Blue Mosque. Most hostel-type accommodation frequented by independent travellers are located in this district, although it is possible to find a few upmarket hotels.","(0, 0)",wikivoyage,red
3,Istanbul/Western Suburbs|western suburbs,0.0,0.0,,,Sleep,"Upscale hotels can be found in the '''Istanbul/Western Suburbs|western suburbs''', especially around the former airport, as well as on or near the banks of the '''Istanbul/European Bosphorus|European Bosphorus'''.","(0, 0)",wikivoyage,red
4,,41.006381,28.9758715,,,Sleep,"Car camping|Caravan parks exist in Ahırkapı south of Sultanahmet, in Maltepe in the Istanbul/Eastern Suburbs|Maltepe and in the outlying villages on both sides of the Bosphorus.","(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
0,Earthquake safety|earthquake safety article,0.0,0.0,,,Stay safe,"A major '''earthquake''' with epicenter in the nearby Sea of Marmara is expected within the next few decades, so read the Earthquake safety|earthquake safety article before you arrive.","(0, 0)",wikivoyage,red
0,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Stay safe,,"(41.006381, 28.9758715)",wikivoyage,red
0,Tourism Police ,41.00774,28.97703,Divan Yolu Cd ,https://www.instagram.com/istanbultourismpolice/?hl,Stay safe,,"(41.00774, 28.97703)",wikivoyage,red
0,--,41.006381,28.9758715,,,Stay safe_Stalking,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Stay safe_Stalking,,"(41.006381, 28.9758715)",wikivoyage,red
2,--,41.006381,28.9758715,,,Stay safe_Stalking,,"(41.006381, 28.9758715)",wikivoyage,red
3,--,41.006381,28.9758715,,,Stay safe_Stalking,,"(41.006381, 28.9758715)",wikivoyage,red
4,--,41.006381,28.9758715,,,Stay safe_Stalking,,"(41.006381, 28.9758715)",wikivoyage,red
0,--,41.006381,28.9758715,,,Stay safe_Stalking,,"(41.006381, 28.9758715)",wikivoyage,red
1,--,41.006381,28.9758715,,,Stay safe_Stalking,,"(41.006381, 28.9758715)",wikivoyage,red
0,Tourism Police ,41.00774,28.97703,Divan Yolu Cd ,https://www.instagram.com/istanbultourismpolice/?hl,Stay safe_Tourism Police,,"(41.00774, 28.97703)",wikivoyage,red
0,Argentina ,41.0851674,29.032866,"Tepecik Yolu 58, Etiler ", ,Cope,,"(41.0851674, 29.032866)",wikivoyage,red
1,Australia ,41.0406727,28.9916999,"Asker Ocağı Cd 15, Elmadağ ", ,Cope,,"(41.0406727, 28.9916999)",wikivoyage,red
2,Austria ,0.0,0.0,"Köybaşı Cd 46, Yeniköy ",http://www.aussenministerium.at/istanbulgk ,Cope,,"(0, 0)",wikivoyage,red
3,Azerbaijan ,41.0857834,29.0265402,"Zeytinoğlu Cd 65, Akatlar ",https://istanbul.mfa.gov.az ,Cope,,"(41.0857834, 29.0265402)",wikivoyage,red
4,Belgium ,41.0360297,28.9848607,"Sıraselviler Cd 39, Taksim ",http://diplomatie.be/istanbul/ ,Cope,,"(41.0360297, 28.9848607)",wikivoyage,red
5,Brazil ,0.0,0.0,"Askeroğacı Cd 6, Süzer Plaza 4th floor, Elmadağ ",http://istambul.itamaraty.gov.br/pt-br/ ,Cope,,"(0, 0)",wikivoyage,red
6,Bulgaria ,0.0,0.0,"Ahmet Adnan Saygun Cd 44, Ulus-Levent ",http://www.bulgarianconsulate-ist.org/ ,Cope,,"(0, 0)",wikivoyage,red
7,Canada ,41.033865,28.9781765,"İstiklal Cd 189/5, Beyoğlu ",http://turkey.gc.ca ,Cope,,"(41.033865, 28.9781765)",wikivoyage,red
8,China ,0.0,0.0,"Ahi Çelebi Cd Çobançeşme Sk 4, Tarabya ",http://istanbul.china-consulate.org/ ,Cope,,"(0, 0)",wikivoyage,red
9,Denmark ,0.0,0.0,"Büyükdere Cd 1, Trump Towers, Kule 2, D. 463 ",http://tyrkiet.um.dk/en.aspx ,Cope,,"(0, 0)",wikivoyage,red
10,Finland ,0.0,0.0,"Cumhuriyet Cd 71, 8th floor, Elmadağ ",http://www.finland.org.tr/ ,Cope,,"(0, 0)",wikivoyage,red
11,France ,0.0,0.0,"İstiklal Cd 4, Beyoğlu-Taksim ",http://consulfrance-istanbul.org/ ,Cope,,"(0, 0)",wikivoyage,red
12,Germany ,41.0354115,28.9893423,"İnönü Cd 10, Gümüşsuyu-Taksim ",http://istanbul.diplo.de/ ,Cope,,"(41.0354115, 28.9893423)",wikivoyage,red
13,Greece ,41.0330901,28.9805858,"Turnacıbaşı Sk 22, Beyoğlu ",http://www.mfa.gr/turkey/tr/consulate-general-in-istanbul,Cope,,"(41.0330901, 28.9805858)",wikivoyage,red
14,India ,0.0,0.0,"Cumhuriyet Cd 18, Dörtler Apt 7th floor, Elmadağ ",https://cgiistanbul.gov.in/,Cope,,"(0, 0)",wikivoyage,red
15,Indonesia ,0.0,0.0,"Esentepe Mh, Keskin Kalem Sk 13, Şişli ",https://www.kemlu.go.id/istanbul/en/default.aspx?l,Cope,,"(0, 0)",wikivoyage,red
16,Iran ,0.0,0.0,"Ankara Cd 1, Cağaloğlu ", ,Cope,,"(0, 0)",wikivoyage,red
0,Italy ,0.0,0.0,"Tomtom Kaptan Sk 5, Beyoğlu ",http://www.consistanbul.esteri.it/Consolato_Istanbul ,Cope,,"(0, 0)",wikivoyage,red
1,Japan ,0.0,0.0,"Büyükdere Cd 209, Tekfen Tower 10th, 4.Levent ",http://www.istanbul.tr.emb-japan.go.jp/ ,Cope,,"(0, 0)",wikivoyage,red
2,Republic of Korea ,0.0,0.0,"Piyalepaşa Blv 73, Ortadoğu Plaza, 18th floor, Okmeydanı ",http://www.korekonsoloslugu.com/istanbul-baskonsoloslugu/ ,Cope,,"(0, 0)",wikivoyage,red
3,Netherlands ,41.0308296,28.9762384,"İstiklal Cd 197, Beyoğlu ",https://www.netherlandsandyou.nl/your-country-and-the-netherlands/turkey/about-us/consulate-general-in-istanbul ,Cope,,"(41.0308296, 28.9762384)",wikivoyage,red
4,New Zealand ,41.0360566,28.9872228,"İnönü Cd 48/3, Taksim ",http://www.nzembassy.com/turkey ,Cope,,"(41.0360566, 28.9872228)",wikivoyage,red
5,North Macedonia ,0.0,0.0,"İnönü Cd 20/5 Üçler Apt, Gümüşsuyu-Taksim ", ,Cope,,"(0, 0)",wikivoyage,red
6,Norway ,0.0,0.0,"Bilezik Sk 4, Fındıklı ",http://norway.org.tr/ ,Cope,,"(0, 0)",wikivoyage,red
7,Pakistan ,0.0,0.0,"Cengiz Topal Cd Gülşen Sk 5, Beyaz Ev 3. Etiler ", ,Cope,,"(0, 0)",wikivoyage,red
8,Poland ,0.0,0.0,"Ayazağa Köyü Yolu 7, Giz 2000 Plaza 5th floor, Maslak ",http://www.stambul.msz.gov.pl/ ,Cope,,"(0, 0)",wikivoyage,red
9,Romania ,0.0,0.0,"Yanarsu Sk, Narin Sitesi 42, Etiler ",http://istanbul.mae.ro/en ,Cope,,"(0, 0)",wikivoyage,red
10,Russia ,41.033865,28.9781765,"İstiklal Cd 443, Beyoğlu ", ,Cope,,"(41.033865, 28.9781765)",wikivoyage,red
11,Spain ,0.0,0.0,"Karanfil Aralığı Sk 16, 1. Levent ",http://www.exteriores.gob.es/consulados/estambul,Cope,,"(0, 0)",wikivoyage,red
12,Sweden ,41.0286238,28.9755845,"İstiklal Cd 247, Beyoğlu ",http://swedenabroad.com/Start____9208.aspx ,Cope,,"(41.0286238, 28.9755845)",wikivoyage,red
13,Switzerland ,0.0,0.0,"Büyükdere Cd 173, 1.Levent Plaza A-Blok 3rd floor, Levent ",http://www.eda.admin.ch/eda/en/home/reps/eur/vtur/cgist.html ,Cope,,"(0, 0)",wikivoyage,red
14,Syria ,0.0,0.0,"Maçka Cd 59/3, Teşvikiye ", ,Cope,,"(0, 0)",wikivoyage,red
15,United Kingdom ,0.0,0.0,"Meşrutiyet Cd 34, Tepebaşı-Beyoğlu ",http://www.gov.uk/government/world/organisations/british-consulate-general ,Cope,,"(0, 0)",wikivoyage,red
16,United States ,0.0,0.0,"İstinye Mh, Kaplıcalar Mevkii 2, İstinye ",https://tr.usembassy.gov/embassy-consulates/istanbul/ ,Cope,,"(0, 0)",wikivoyage,red
0,Argentina ,41.0851674,29.032866,"Tepecik Yolu 58, Etiler ", ,Cope_Consulates,,"(41.0851674, 29.032866)",wikivoyage,red
1,Australia ,41.0406727,28.9916999,"Asker Ocağı Cd 15, Elmadağ ", ,Cope_Consulates,,"(41.0406727, 28.9916999)",wikivoyage,red
2,Austria ,0.0,0.0,"Köybaşı Cd 46, Yeniköy ",http://www.aussenministerium.at/istanbulgk ,Cope_Consulates,,"(0, 0)",wikivoyage,red
3,Azerbaijan ,41.0857834,29.0265402,"Zeytinoğlu Cd 65, Akatlar ",https://istanbul.mfa.gov.az ,Cope_Consulates,,"(41.0857834, 29.0265402)",wikivoyage,red
4,Belgium ,41.0360297,28.9848607,"Sıraselviler Cd 39, Taksim ",http://diplomatie.be/istanbul/ ,Cope_Consulates,,"(41.0360297, 28.9848607)",wikivoyage,red
5,Brazil ,0.0,0.0,"Askeroğacı Cd 6, Süzer Plaza 4th floor, Elmadağ ",http://istambul.itamaraty.gov.br/pt-br/ ,Cope_Consulates,,"(0, 0)",wikivoyage,red
6,Bulgaria ,0.0,0.0,"Ahmet Adnan Saygun Cd 44, Ulus-Levent ",http://www.bulgarianconsulate-ist.org/ ,Cope_Consulates,,"(0, 0)",wikivoyage,red
7,Canada ,41.033865,28.9781765,"İstiklal Cd 189/5, Beyoğlu ",http://turkey.gc.ca ,Cope_Consulates,,"(41.033865, 28.9781765)",wikivoyage,red
8,China ,0.0,0.0,"Ahi Çelebi Cd Çobançeşme Sk 4, Tarabya ",http://istanbul.china-consulate.org/ ,Cope_Consulates,,"(0, 0)",wikivoyage,red
9,Denmark ,0.0,0.0,"Büyükdere Cd 1, Trump Towers, Kule 2, D. 463 ",http://tyrkiet.um.dk/en.aspx ,Cope_Consulates,,"(0, 0)",wikivoyage,red
10,Finland ,0.0,0.0,"Cumhuriyet Cd 71, 8th floor, Elmadağ ",http://www.finland.org.tr/ ,Cope_Consulates,,"(0, 0)",wikivoyage,red
11,France ,0.0,0.0,"İstiklal Cd 4, Beyoğlu-Taksim ",http://consulfrance-istanbul.org/ ,Cope_Consulates,,"(0, 0)",wikivoyage,red
